isbn,title,series,publisher,subject,subject_detail,grade,grade_min,grade_max,semester,level,price,image_url
9791125967118,"응용 해결의 법칙 초등 수학 4-1 (2025년) (2022 개정 교육과정, 모든 응용을 다 푸는)",응용 해결의 법칙,천재교육,수학,수학,4,4,4,1,상위 2,15500,http://biblio.booxen.com/IMG_ISBN13/2024/12/9791125967118_L.jpg
9791125980759,똑똑한 하루 수학 초등 수학 4A(2025) (혼자 공부하는 4주 완성 개념서),똑똑한 하루 수학 초등 수학,천재교육,수학,수학,4,4,4,1,중위 1,13000,http://biblio.booxen.com/IMG_ISBN13/2024/12/9791125980759_L.jpg
9791125967095,"유형 해결의 법칙 초등 수학 4-1 (2025년) (2022 개정 교육과정, 모든 유형을 다 담은)",유형 해결의 법칙,천재교육,수학,수학,4,4,4,1,상위 1,15000,http://biblio.booxen.com/IMG_ISBN13/2024/12/9791125967095_L.jpg
9791125980223,"수학리더 유형 초등 수학 3-1 (2025년) (2022 개정 교육과정, 한 권으로 유형 올킬! 라이트 유형서)",수학리더 유형,천재교육,수학,수학,3,3,3,1,상위 1,15500,http://biblio.booxen.com/IMG_ISBN13/2024/12/9791125980223_L.jpg
9791125975618,"최고수준 초등 수학 1-1(2024) (2022 개정 교육과정, 상위권 실력 완성)",최고수준,천재교육,수학,수학,1,1,1,1,최상위 2,15500,http://biblio.booxen.com/IMG_ISBN13/2024/01/9791125975618_L.jpg
9791125966098,최고수준S 초등 수학 3-2(2024) (상위권 진입 비결),최고수준 S,천재교육,수학,수학,3,3,3,2,최상위 1,16000,http://biblio.booxen.com/IMG_ISBN13/2023/05/9791125966098_L.jpg
9791125980087,"최고수준 초등 수학 3-1 (2025년) (2022 개정 교육과정, 상위권 실력 완성)",최고수준,천재교육,수학,수학,3,3,3,1,최상위 2,16500,http://biblio.booxen.com/IMG_ISBN13/2024/12/9791125980087_L.jpg
9791125979005,우등생 해법 초등 과학 6-2(2024) (어떤 교과서를 쓰더라도 Always),우등생 해법,천재교육,과학,과학,6,6,6,2,중위 3,14000,https://shopping-phinf.pstatic.net/main_4791102/47911024628.20240526095745.jpg
9791125980070,"개념클릭 초등 수학 4-1 (2025년) (2022 개정 교육과정, 재미있게 만화로 공부하자)",개념클릭,천재교육,수학,수학,4,4,4,1,기본 3,14500,http://biblio.booxen.com/IMG_ISBN13/2024/12/9791125980070_L.jpg
9791125965466,New 똑똑한 하루 독해 1단계 1B(예비초~1학년) (기초 학습능력 강화 프로그램),똑똑한 하루 독해,천재교육,국어,독해/문해력,1,1,1,2,기본 1,13000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125965466_L.jpg
9791125980285,"수학도 독해가 힘이다 초등 3-1(2025) (독해력, 사고력을 키우는 공부법)",수학도 독해가 힘이다,천재교육,수학,사고력,3,3,3,1,상위 1,15000,http://biblio.booxen.com/IMG_ISBN13/2025/01/9791125980285_L.jpg
9791125963707,수학리더 연산 3A(2025) (쉽고 빠른 드릴 연산서),수학리더 연산,천재교육,수학,연산,3,3,3,1,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125963707_L.jpg
9791125975649,"개념클릭 초등 수학 2-1(2025) (2022 개정 교육과정, 재미있게 만화로 공부하자)",개념클릭,천재교육,수학,수학,2,2,2,1,기본 3,14000,http://biblio.booxen.com/IMG_ISBN13/2023/12/9791125975649_L.jpg
9791125922797,최강 TOT 초등수학 3단계 3학년 (영재원 대비 | 경시대회 대비),☆영재교육원/경시대회,천재교육,수학,수학,3,3,3,3,최상위 5,16000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125922797_L.jpg
9791125963691,수학리더 연산 2A(2025) (쉽고 빠른 드릴 연산서),수학리더 연산,천재교육,수학,연산,2,2,2,1,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125963691_L.jpg
9791125975588,"수학리더 기본+응용 초등 수학 2-1(2025) (2022 개정 교육과정, 한 권으로 기본부터 응용까지 꽉 잡는 실력서)",수학리더 기본+응용,천재교육,수학,수학,2,2,2,1,중위 5,16000,http://biblio.booxen.com/IMG_ISBN13/2024/02/9791125975588_L.jpg
9791125980056,똑똑한 하루 빅터 연산 4B(초등 4수준)(2025) (기초 학습능력 강화 프로그램),똑똑한 하루 빅터 연산,천재교육,수학,연산,4,4,4,3,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2025/01/9791125980056_L.jpg
9791125969730,똑똑한 하루 글쓰기 예비초 A (기초 학습능력 강화 프로그램),똑똑한 하루 글쓰기,천재교육,국어,쓰기,1,1,1,3,기본 3,13000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125969730_L.jpg
9791125964704,똑똑한 하루 한자 2단계 A(7급Ⅱ 기초1) (기초 학습 능력 강화 프로그램),똑똑한 하루 한자,천재교육,국어,한자,1,1,6,1,기본 3,13000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125964704_L.jpg
9791125981220,해법 예비 중학 신입생 영어 (2025년) (22개정 교육과정 반영),해법 예비 중학 신입생 영어,천재교육,영어,영어,6,6,6,3,기본 3,12000,http://biblio.booxen.com/IMG_ISBN13/2025/01/9791125981220_L.jpg
9791125981961,"최고수준 수학 중 1-1 (2025년) (2022 개정 교육과정, 상위권을 위한 교재)",최고수준,천재교육,수학,수학,7,7,7,1,최상위 2,13000,http://biblio.booxen.com/IMG_ISBN13/2025/01/9791125981961_L.jpg
9791125965459,New 똑똑한 하루 독해 1단계 1A(예비초~1학년) (기초 학습능력 강화 프로그램),똑똑한 하루 독해,천재교육,국어,독해/문해력,1,1,1,3,기본 1,13000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125965459_L.jpg
9791125975731,똑똑한 하루 빅터 연산 1C(초등 1 수준)(2025) (기초 학습능력 강화 프로그램),똑똑한 하루 빅터 연산,천재교육,수학,연산,1,1,1,3,기본 2,8000,http://biblio.booxen.com/IMG_ISBN13/2023/11/9791125975731_L.jpg
9791125965473,New 똑똑한 하루 독해 2단계 2A(1~2학년) (기초 학습능력 강화 프로그램),똑똑한 하루 독해,천재교육,국어,독해/문해력,1,1,2,3,기본 1,13000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125965473_L.jpg
9791125965480,New 똑똑한 하루 독해 2단계 2B(1~2학년) (기초 학습능력 강화 프로그램),똑똑한 하루 독해,천재교육,국어,독해/문해력,1,1,2,2,기본 1,13000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125965480_L.jpg
9791125979913,"수학리더 개념 초등 수학 4-1 (2025년) (2022 개정 교육과정, 쉽고 빠른 첫 단계 개념서)",수학리더 개념,천재교육,수학,수학,4,4,4,1,중위 2,15000,http://biblio.booxen.com/IMG_ISBN13/2025/01/9791125979913_L.jpg
9791125980742,똑똑한 하루 수학 초등 수학 3A(2025) (혼자 공부하는 4주 완성 개념서),똑똑한 하루 수학 초등 수학,천재교육,수학,수학,3,3,3,1,중위 1,13000,http://biblio.booxen.com/IMG_ISBN13/2025/01/9791125980742_L.jpg
9791125978992,우등생 해법 초등 과학 5-2(2024) (어떤 교과서를 쓰더라도 Always),우등생 해법,천재교육,과학,과학,5,5,5,2,중위 3,14000,https://shopping-phinf.pstatic.net/main_4791102/47911025626.20240526100352.jpg
9791125957379,Go! 매쓰 초등 수학 3-1(Run-B)(2025) (교과서 사고력),Go! 매쓰 Run,천재교육,수학,사고력,3,3,3,1,중위 1,11000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125957379_L.jpg
9791125967101,"응용 해결의 법칙 초등 수학 3-1 (2025년) (2022 개정 교육과정, 모든 응용을 다 푸는)",응용 해결의 법칙,천재교육,수학,수학,3,3,3,1,상위 2,15500,http://biblio.booxen.com/IMG_ISBN13/2025/01/9791125967101_L.jpg
9791125963714,수학리더 연산 4A(2025) (쉽고 빠른 드릴 연산서),수학리더 연산,천재교육,수학,연산,4,4,4,1,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125963714_L.jpg
9791125975496,"수학리더 개념 초등 수학 1-1(2025) (2022 개정 교육과정, 쉽고 빠른 첫 단계 수학 개념서)",수학리더 개념,천재교육,수학,수학,1,1,1,1,중위 2,14500,http://biblio.booxen.com/IMG_ISBN13/2024/01/9791125975496_L.jpg
9791125967071,"개념 해결의 법칙 초등 수학 4-1 (2025년) (2022 개정 교육과정, 모든 개념을 다 보는)",개념 해결의 법칙,천재교육,수학,수학,4,4,4,1,중위 1,14500,https://shopping-phinf.pstatic.net/main_5089838/50898383871.20241017182955.jpg
9791125982050,Go! 매쓰 Start 초등 수학 4-1(2025) (교과서 Go! 사고력 Go! / 교과서 개념),Go! 매쓰 Start,천재교육,수학,사고력,4,4,4,1,기본 3,14000,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125982050_L.jpg
9791125980063,"개념클릭 초등 수학 3-1 (2025년) (2022 개정 교육과정, 재미있게 만화로 공부하자)",개념클릭,천재교육,수학,수학,3,3,3,1,기본 3,14500,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125980063_L.jpg
9791125981343,"우등생 해법 과학 4-1 (2025년) (2022 개정 교육과정, 어떤 교과서를 쓰더라도 언제나)",우등생 해법,천재교육,과학,과학,4,4,4,1,중위 3,15000,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125981343_L.jpg
9791125967125,계산박사 Power 초등 수학 7단계(2025) (2022 개정 교육과정),계산박사,천재교육,수학,연산,4,4,4,3,기본 1,9000,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125967125_L.jpg
9791125980025,똑똑한 하루 빅터 연산 3A(초등 3 수준)(2025) (기초 학습능력 강화 프로그램),똑똑한 하루 빅터 연산,천재교육,수학,연산,3,3,3,3,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125980025_L.jpg
9791125980032,똑똑한 하루 빅터 연산 3B(초등 3 수준)(2025) (기초 학습능력 강화 프로그램),똑똑한 하루 빅터 연산,천재교육,수학,연산,3,3,3,3,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125980032_L.jpg
9791125980117,"최고수준 S 초등 수학 2-1 (2025년) (2022 개정 교육과정, 상위권 진입 비결)",최고수준 S,천재교육,수학,수학,2,2,2,1,최상위 2,15500,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125980117_L.jpg
9791125982074,Go! 매쓰 Run-C 초등 수학 4-1(2025) (교과서 Go! 사고력 Go! / 교과서 사고력),Go! 매쓰 Run,천재교육,수학,사고력,4,4,4,1,중위 1,11000,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125982074_L.jpg
9791125980100,"최고수준 S 초등 수학 1-1 (2025년) (2022 개정 교육과정, 상위권 진입 비결)",최고수준 S,천재교육,수학,수학,1,1,1,1,최상위 2,15500,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125980100_L.jpg
9791125982067,Go! 매쓰 Run-B 초등 수학 4-1(2025) (교과서 Go! 사고력 Go! / 교과서 사고력),Go! 매쓰 Run,천재교육,수학,사고력,4,4,4,1,중위 1,11000,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125982067_L.jpg
9791125982340,"빅터 연산 중학 수학 1-B (2025년) (2022 개정 교육과정, 충분한 연산 연습이 필요한 학생들을 위한 보충 교재)",똑똑한 하루 빅터 연산,천재교육,수학,연산,7,7,7,3,중위 4,12000,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125982340_L.jpg
9791125946465,최강 TOT 중학 수학 2-2(2024) (2015 개정 교육과정 새 교과서 반영),최강 TOT,천재교육,수학,수학,8,8,8,2,최상위 2,13000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125946465_L.jpg
9791125963684,수학리더 연산 1A(2025) (쉽고 빠른 드릴 연산서),수학리더 연산,천재교육,수학,연산,1,1,1,1,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125963684_L.jpg
9791125963677,수학리더 연산 예비초A(2025) (쉽고 빠른 드릴 연산서),수학리더 연산,천재교육,수학,연산,1,1,1,1,기본 2,9500,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125963677_L.jpg
9791125980292,"수학도 독해가 힘이다 초등 4-1(2025) (독해력, 사고력을 키우는 공부법)",수학도 독해가 힘이다,천재교육,수학,사고력,4,4,4,1,상위 1,15000,http://biblio.booxen.com/IMG_ISBN13/2025/02/9791125980292_L.jpg
9791125980124,"최고수준 S 초등 수학 3-1 (2025년) (2022 개정 교육과정, 상위권 진입 비결)",최고수준 S,천재교육,수학,수학,3,3,3,1,최상위 2,17000,https://shopping-phinf.pstatic.net/main_5091789/50917892629.20241023071636.jpg
9791125981824,HME 수학 학력평가 상반기 대비 초등 4학년 (2025년) (22개정 교육과정 반영),HME 수학 학력평가,천재교육,수학,수학,4,4,4,3,상위 4,11000,http://biblio.booxen.com/IMG_ISBN13/2025/03/9791125981824_L.jpg
9791125970101,바로 문장 쓰는 문법 Level 1 (쓰기가 쉬워지는 중학 기본 영문법),바로 시리즈,천재교육,영어,문법,7,7,8,3,중위 5,14000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125970101_L.jpg
9791125979944,"수학리더 기본+응용 초등 수학 3-1 (2025년) (2022 개정 교육과정, 한 권으로 기본부터 응용까지 꽉 잡는 실력서)",수학리더 기본+응용,천재교육,수학,수학,3,3,3,1,중위 5,17000,https://shopping-phinf.pstatic.net/main_5063993/50639936631.20241002201746.jpg
9788926964682,Grammar Zap(그래머 잽) 기본 1 (문제로 개념 잡는 초등 영문법),Grammar ZAP(그래머 잽),천재교육,영어,문법,4,4,4,3,기본 4,12000,http://biblio.booxen.com/IMG_ISBN13/2018/08/9788926964682_L.jpg
9791125971764,초등 문해력 독해가 힘이다 문장제 수학편 2A,초등 문해력 독해가 힘이다,천재교육,수학,수학,2,2,2,1,기본 5,14000,http://biblio.booxen.com/IMG_ISBN13/2022/10/9791125971764_L.jpg
9791125975502,"수학리더 개념 초등 수학 2-1(2025) (2022 개정 교육과정, 쉽고 빠른 첫 단계 수학 개념서)",수학리더 개념,천재교육,수학,수학,2,2,2,1,중위 2,14500,http://biblio.booxen.com/IMG_ISBN13/2023/11/9791125975502_L.jpg
9791125976226,최강 TOT 수학 3단계 3학년(2025) (TOP OF THE TOP 초등수학),최강 TOT,천재교육,수학,수학,3,3,3,3,최상위 5,17000,http://biblio.booxen.com/IMG_ISBN13/2023/12/9791125976226_L.jpg
9791125979937,"수학리더 기본 초등 수학 4-1 (2025년) (2022 개정 교육과정, 한 권으로 꽉 잡는 초등수학 기본서)",수학리더 기본,천재교육,수학,수학,4,4,4,1,기본 5,17000,http://biblio.booxen.com/IMG_ISBN13/2024/10/9791125979937_L.jpg
9791125975533,"수학리더 응용 심화 초등 수학 1-1(2025) (2022 개정 교육과정, 상위권 도약을 위한 응용심화서)",수학리더 응용 심화,천재교육,수학,수학,1,1,1,1,상위 3,14500,http://biblio.booxen.com/IMG_ISBN13/2024/04/9791125975533_L.jpg
9791125968078,수학리더 연산 3B(2025) (쉽고 빠른 드릴 연산서),수학리더 연산,천재교육,수학,연산,2,2,4,2,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125968078_L.jpg
9791125961550,수학도 독해가 힘이다 초등 수학 3-2(2024)(옐로커버 에디션),수학도 독해가 힘이다,천재교육,수학,사고력,3,3,3,2,상위 1,14500,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125961550_L.jpg
9791125931508,해법 수학경시대회 기출문제 초등 수학 3-1(2025)(8절) (2015 개정 교육과정),☆영재교육원/경시대회,천재교육,수학,수학,3,3,3,1,최상위 2,9500,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125931508_L.jpg
9791125982661,"수학리더 개념 초등 수학 4-2 (2025년) (2022 개정 교육과정, 쉽고 빠른 첫 단계 수학 개념서)",수학리더 개념,천재교육,수학,수학,4,4,4,2,중위 2,15000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791125982661_L.jpg
9791125982692,"수학리더 기본+응용 초등 수학 3-2 (2025년) (2022 개정 교육과정, 한 권으로 기본부터 응용까지 꽉 잡는 실력서)",수학리더 기본+응용,천재교육,수학,수학,3,3,3,2,중위 5,17000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791125982692_L.jpg
9791125982708,"수학리더 기본+응용 초등 수학 4-2 (2025년) (2022 개정 교육과정, 한 권으로 기본부터 응용까지 꽉 잡는 실력서)",수학리더 기본+응용,천재교육,수학,수학,4,4,4,2,중위 5,17000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791125982708_L.jpg
9791125982685,"수학리더 기본 초등 수학 4-2 (2025년) (2022 개정 교육과정, 한 권으로 꽉 잡는 초등수학 기본서)",수학리더 기본,천재교육,수학,수학,4,4,4,2,기본 5,17000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791125982685_L.jpg
9791125982654,"수학리더 개념 초등 수학 3-2 (2025년) (2022 개정 교육과정, 쉽고 빠른 첫 단계 수학 개념서)",수학리더 개념,천재교육,수학,수학,3,3,3,2,중위 2,15000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791125982654_L.jpg
9791125982678,"수학리더 기본 초등 수학 3-2 (2025년) (2022 개정 교육과정, 한 권으로 꽉 잡는 초등수학 기본서)",수학리더 기본,천재교육,수학,수학,3,3,3,2,기본 5,17000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791125982678_L.jpg
9791125981817,HME 수학 학력평가 상반기 대비 초등 3학년 (2025년) (2022 개정 교육과정),HME 수학 학력평가,천재교육,수학,수학,3,3,3,3,상위 4,11000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791125981817_L.jpg
9791125979302,HME 수학 학력평가 하반기 대비 초등 1학년 (2025년용) (2022 개정 교육과정),HME 수학 학력평가,천재교육,수학,수학,1,1,1,3,상위 4,11000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9791125979302_L.jpg
9791125960096,"똑똑한 하루 글쓰기 4B(3~4학년) (기초 학습능력 강화 프로그램, 3~4학년)",똑똑한 하루 글쓰기,천재교육,국어,쓰기,3,3,4,3,기본 3,13000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125960096_L.jpg
9791125975489,천재 계산박사 power 4단계(2025) (2022 개정 교육과정),계산박사,천재교육,수학,연산,2,2,4,3,기본 1,8500,http://biblio.booxen.com/IMG_ISBN13/2025/05/9791125975489_L.jpg
9791125975663,"초등 수학 단원평가 2-1(2025) (2022 개정 교육과정, 학교 수행평가 완벽 대비)",단원평가,천재교육,수학,수학,2,2,2,3,중위 1,11500,http://biblio.booxen.com/IMG_ISBN13/2024/01/9791125975663_L.jpg
9791125963738,수학리더 연산 6A(2025) (쉽고 빠른 드릴 연산서),수학리더 연산,천재교육,수학,연산,6,6,6,1,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125963738_L.jpg
9791125975878,HME 수학 학력평가 문제집 상반기 1학년(2025) (2022 개정 교육과정),HME 수학 학력평가,천재교육,수학,수학,1,1,1,3,상위 4,11000,http://biblio.booxen.com/IMG_ISBN13/2024/04/9791125975878_L.jpg
9791125980216,"수학리더 최상위 초등 수학 4-1 (2025년) (2022 개정 교육과정, 상위권 잡는 필독서)",수학리더 최상위,천재교육,수학,수학,4,4,4,1,최상위 1,16000,https://shopping-phinf.pstatic.net/main_5172119/51721190628.20241203071138.jpg
9791125975564,"수학리더 유형 초등 수학 2-1(2025) (2022 개정 교육과정, 한 권으로 유형 올킬! 라이트 유형서)",수학리더 유형,천재교육,수학,수학,2,2,2,1,상위 1,15000,http://biblio.booxen.com/IMG_ISBN13/2024/01/9791125975564_L.jpg
9791125975526,"수학리더 기본 초등 수학 2-1(2025) (2022 개정 교육과정, 한 권으로 꽉 잡는 초등수학 기본서)",수학리더 기본,천재교육,수학,수학,2,2,2,1,기본 5,16000,http://biblio.booxen.com/IMG_ISBN13/2023/11/9791125975526_L.jpg
9791125981893,최고수준 초등 수학 4-2 (2025년) (22 개정 교육과정 반영 / 상위권 실력 완성),최고수준,천재교육,수학,수학,4,4,4,2,최상위 2,16500,https://shopping-phinf.pstatic.net/main_5387818/53878183766.20250331192736.jpg
9791125981862,초등 수학 단원평가 3-2(2025) (22개정 교육과정 반영 / 학교 수행평가 완벽 대비),단원평가,천재교육,수학,수학,3,3,3,2,중위 1,12000,http://biblio.booxen.com/IMG_ISBN13/2025/07/9791125981862_L.jpg
9791125983439,체크체크 교과서편 국어 중학 2-2(천재 노미숙)(2025) (교과서 해설+시험대비교재),체크체크 중학,천재교육,국어,국어,8,8,8,3,중위 3,18500,http://biblio.booxen.com/IMG_ISBN13/2025/07/9791125983439_L.jpg
9791125965367,똑똑한 하루 어휘: 맞춤법+받아쓰기 2단계 B (기초 학습능력 강화 프로그램),똑똑한 하루 어휘,천재교육,국어,쓰기,1,1,2,1,기본 3,13000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125965367_L.jpg
9791125982845,똑똑한 하루 수학 초등 수학 4B(2025) (혼자 공부하는 4주 완성 개념서),똑똑한 하루 수학 초등 수학,천재교육,수학,수학,4,4,4,2,중위 1,13000,http://biblio.booxen.com/IMG_ISBN13/2025/07/9791125982845_L.jpg
9791125960072,"똑똑한 하루 글쓰기 2B(1~2학년) (기초 학습능력 강화 프로그램, 1~2학년)",똑똑한 하루 글쓰기,천재교육,국어,쓰기,1,1,2,3,기본 3,13000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125960072_L.jpg
9791125976080,우등생 해법 수학 3-1 (2024년) (어떤 교과서를 쓰더라도 언제나 우등생),우등생 해법,천재교육,수학,수학,3,3,3,1,중위 3,16500,http://biblio.booxen.com/IMG_ISBN13/2023/11/9791125976080_L.jpg
9791125965558,New 똑똑한 하루 독해 6단계 6A(5~6학년) (기초 학습능력 강화 프로그램),똑똑한 하루 독해,천재교육,국어,독해/문해력,5,5,6,3,기본 5,13000,http://biblio.booxen.com/IMG_ISBN13/2022/06/9791125965558_L.jpg
9791125958949,똑똑한 하루 Voca 2A 파닉스+단어(초등 4학년 영어) (4학년 영어),똑똑한 하루 Voca,천재교육,영어,어휘,4,4,4,3,기본 3,15000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125958949_L.jpg
9791125954439,GO! 매쓰 고매쓰 Jump 1-2 (유형 사고력),Go! 매쓰 Jump,천재교육,수학,사고력,1,1,1,2,중위 3,10000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125954439_L.jpg
9791125959663,"똑똑한 하루 도형 2단계 (혼자 공부하는 4주 완성 도형서, 2학년 수준)",똑똑한 하루 도형,천재교육,수학,도형,2,2,2,3,기본 5,14000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125959663_L.jpg
9791125959694,"똑똑한 하루 도형 5단계 (혼자 공부하는 4주 완성 도형서, 5학년 수준)",똑똑한 하루 도형,천재교육,수학,도형,5,5,5,1,기본 5,14000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125959694_L.jpg
9791125981848,개념클릭 초등 수학 3-2 (2025년) (22개정 교육과정 반영 / 재미있게! 만화로! 공부하자!),개념클릭,천재교육,수학,수학,3,3,3,2,기본 3,14500,http://biblio.booxen.com/IMG_ISBN13/2025/08/9791125981848_L.jpg
9791125981855,개념클릭 초등 수학 4-2 (2025년) (22개정 교육과정 반영 / 재미있게! 만화로! 공부하자!),개념클릭,천재교육,수학,수학,4,4,4,2,기본 3,14500,http://biblio.booxen.com/IMG_ISBN13/2025/08/9791125981855_L.jpg
9791125954224,Go! 매쓰 초등 수학 4-2(Start 교과서 개념)(2025) (교과서 개념),Go! 매쓰 Start,천재교육,수학,수학,4,4,4,2,기본 3,14000,http://biblio.booxen.com/IMG_ISBN13/2022/07/9791125954224_L.jpg
9791125983026,개념 해결의 법칙 초등 수학 3-2 (2025년) (22 개정 교육과정 반영 / 모든 개념을 다 보는),개념 해결의 법칙,천재교육,수학,수학,3,3,3,2,중위 1,14500,https://shopping-phinf.pstatic.net/main_5387818/53878183724.20250331192735.jpg
9791125967088,"유형 해결의 법칙 초등 수학 3-1 (2025년) (2022 개정 교육과정, 모든 유형을 다 담은)",유형 해결의 법칙,천재교육,수학,수학,3,3,3,1,상위 1,15000,https://shopping-phinf.pstatic.net/main_5103354/51033547637.20250626094921.jpg
9791125976257,최강 TOT 수학 6단계 6학년(2025) (TOP OF THE TOP 초등수학),최강 TOT,천재교육,수학,수학,6,6,6,3,최상위 5,17000,http://biblio.booxen.com/IMG_ISBN13/2023/12/9791125976257_L.jpg
9791125985204,"열공 전과목 단원평가 초등 5-2(2025) (2015 개정 교육과정, 국어·수학·사회·과학)",열공 전과목 단원평가,천재교육,수학,수학,5,5,5,2,중위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9791125985204_L.jpg
9791125976462,"수학도 독해가 힘이다 초등 수학 1-1(2025) (2022 개정 교육과정, 독해력.사고력을 키우는 공부법)",수학도 독해가 힘이다,천재교육,수학,사고력,1,1,1,1,상위 1,14000,http://biblio.booxen.com/IMG_ISBN13/2024/01/9791125976462_L.jpg
9791125976202,최강 TOT 수학 1단계 1학년(2025) (TOP OF THE TOP 초등수학),최강 TOT,천재교육,수학,수학,1,1,1,3,최상위 2,17000,http://biblio.booxen.com/IMG_ISBN13/2024/02/9791125976202_L.jpg
9791125983187,응용 해결의 법칙 초등 수학 3-2 (2025년) (22개정 교육과정 반영 / 모든 응용을 다 푸는 해결의 법칙),응용 해결의 법칙,천재교육,수학,수학,3,3,3,2,상위 2,15500,https://shopping-phinf.pstatic.net/main_5439751/54397516605.20250424165042.jpg
9791125977674,수학리더 연산 1B(2025) (쉽고 빠른 드릴 연산서),수학리더 연산,천재교육,수학,연산,1,1,1,2,기본 2,10000,http://biblio.booxen.com/IMG_ISBN13/2024/05/9791125977674_L.jpg
9791125985068,"개념클릭 해법 초등수학 5-1 (2026년) (2022 개정 교육과정, 재미있게 만화로 공부하자)",개념클릭,천재교육,수학,수학,5,5,5,1,기본 3,15500,http://biblio.booxen.com/IMG_ISBN13/2025/11/9791125985068_L.jpg
9791125986324,과학 리더 초등 3-1(2026) (22개정 교육과정 반영 / 리더가 되기 위한 공부 비법),과학리더,천재교육,과학,과학,3,3,3,1,중위 5,15000,http://biblio.booxen.com/IMG_ISBN13/2025/11/9791125986324_L.jpg
9791125986232,국어리더 초등 2-1(2026) (22개정 교육과정 반영 / 리더가 되기 위한 공부 비법),국어 리더,천재교육,국어,국어,2,2,2,1,중위 3,13000,http://biblio.booxen.com/IMG_ISBN13/2025/11/9791125986232_L.jpg
9791125984719,"똑똑한 하루 빅터 연산 5-A(초등 5 수준)(2026) (초등 5 수준, 기초 학습능력 강화 프로그램)",똑똑한 하루 빅터 연산,천재교육,수학,연산,5,5,5,3,기본 2,11000,http://biblio.booxen.com/IMG_ISBN13/2025/11/9791125984719_L.jpg
9791125984863,수학리더 기본 초등 수학 5-1 (2026년) (22개정 교육과정 반영/ 한 권으로 꽉 잡는 초등수학 기본서),수학리더 기본,천재교육,수학,수학,5,5,5,1,기본 5,19000,http://biblio.booxen.com/IMG_ISBN13/2025/11/9791125984863_L.jpg
9791125984726,"똑똑한 하루 빅터 연산 5-B초등 5 수준)(2026) (초등 5 수준, 기초 학습능력 강화 프로그램)",똑똑한 하루 빅터 연산,천재교육,수학,연산,5,5,5,3,기본 2,11000,http://biblio.booxen.com/IMG_ISBN13/2025/11/9791125984726_L.jpg
9791125984733,"똑똑한 하루 빅터 연산 6-A(초등 6 수준)(2026) (초등 6 수준, 기초 학습능력 강화 프로그램)",똑똑한 하루 빅터 연산,천재교육,수학,연산,6,6,6,1,기본 2,11000,http://biblio.booxen.com/IMG_ISBN13/2025/11/9791125984733_L.jpg
